institution_code,institution_name,city,state,institution_name_clean,geocode_query,latitude,longitude,id,type,place_type,relevance,text,place_name,bbox,center,context,properties.mapbox_id,properties.wikidata,geometry.type,geometry.coordinates,properties.accuracy,matching_text,matching_place_name,properties.override:postcode
1481,Larkin Community Hospital,South Miami,FL,Larkin Community Hospital,"Larkin Community Hospital, South Miami, FL",25.769674,-80.33647,neighborhood.217804012,Feature,,0.611111,Flagler Westside,"Flagler Westside, Miami, Florida, United States",,,,dXJuOm1ieHBsYzpEUHRzN0E,NA,Point,,NA,NA,NA,NA
1483,Zucker SOM-Northwell Lenox Hill Hosp,New York,NY,Zucker SOM-Northwell Lenox Hill Hospital,"Zucker SOM-Northwell Lenox Hill Hospital, New York, NY",40.767815,-73.96201,neighborhood.358640876,Feature,,0.67358,Lenox Hill,"Lenox Hill, New York, New York, United States",,,,dXJuOm1ieHBsYzpGV0JzN0E,Q1190605,Point,,NA,NA,NA,NA
1484,Lincoln Med Ctr,Bronx,NY,Lincoln Medical Center,"Lincoln Medical Center, Bronx, NY",40.738186,-73.97414,neighborhood.398273772,Feature,,0.6,Medical Centre,"Medical Centre, New York, New York, United States",,,,dXJuOm1ieHBsYzpGNzBzN0E,NA,Point,,NA,NA,"Medical Centre, NY, New York, United States",NA
1485,Eisenhower Med Ctr,Rancho Mirage,CA,Eisenhower Medical Center,"Eisenhower Medical Center, Rancho Mirage, CA",33.757671,-116.435487,place.271526124,Feature,,1,Rancho Mirage,"Rancho Mirage, California, United States",,,,dXJuOm1ieHBsYzpFQzhvN0E,Q506446,Point,,NA,NA,NA,NA
1486,NYMC Montefiore Med Ctr-North Div,Bronx,NY,NYMC Montefiore Medical Center-North Div,"NYMC Montefiore Medical Center-North Div, Bronx, NY",40.847,-73.8972,locality.66603756,Feature,,1,Bronx,"Bronx, New York, United States",,,,dXJuOm1ieHBsYzpBL2hLN0E,Q18426,Point,,NA,NA,"Bronx, New York, United States",NA
1488,Yuma Regional Med Ctr,Yuma,AZ,Yuma Regional Medical Center,"Yuma Regional Medical Center, Yuma, AZ",32.698505,-114.59895,neighborhood.742141164,Feature,,0.64037,Yuma Palms Regional Center,"Yuma Palms Regional Center, Yuma, Arizona, United States",,,,dXJuOm1ieHBsYzpMRHdzN0E,Q79820,Point,,NA,Yuma,"Yuma, Yuma, Arizona, United States",NA
1489,Icahn SOM-Queens Hosp,Jamaica,NY,Icahn SOM-Queens Hospital,"Icahn SOM-Queens Hospital, Jamaica, NY",40.70547,-73.79489,neighborhood.319065324,Feature,,1,Jamaica,"Jamaica, Queens, New York, United States",,,,dXJuOm1ieHBsYzpFd1NNN0E,NA,Point,,NA,NA,"Jamaica, Queens, New York, United States",NA
1490,Icahn SOM at Mount Sinai,New York,NY,Icahn SOM at Mount Sinai,"Icahn SOM at Mount Sinai, New York, NY",40.712749,-74.005994,place.233720044,Feature,,1,New York,"New York, New York, United States",,,,dXJuOm1ieHBsYzpEZTVJN0E,Q60,Point,,NA,NA,NA,NA
1491,Icahn SOM Elmhurst Hosp Ctr,Elmhurst,NY,Icahn SOM Elmhurst Hospital Center,"Icahn SOM Elmhurst Hospital Center, Elmhurst, NY",40.74238,-73.88188,neighborhood.195628268,Feature,,1,Elmhurst,"Elmhurst, Queens, New York, United States",,,,dXJuOm1ieHBsYzpDNmtNN0E,Q2180242,Point,,NA,NA,"Elmhurst, Queens, New York, United States",NA
1492,NYP Hosp-Weill Cornell Med Ctr,New York,NY,NYP Hospital-Weill Cornell Medical Center,"NYP Hospital-Weill Cornell Medical Center, New York, NY",40.738186,-73.97414,neighborhood.398273772,Feature,,0.554753,Medical Centre,"Medical Centre, New York, New York, United States",,,,dXJuOm1ieHBsYzpGNzBzN0E,NA,Point,,NA,NA,"Medical Centre, NY, New York, United States",NA
1494,Childrens Mercy Hospital,Kansas City,MO,Childrens Mercy Hospital,"Childrens Mercy Hospital, Kansas City, MO",39.098485,-94.578631,place.441272556,Feature,,1,Kansas City,"Kansas City, Missouri, United States",,,,dXJuOm1ieHBsYzpHazFJN0E,Q41819,Point,,NA,NA,NA,NA
1495,NYP Hosp-Columbia Univ Med Ctr,New York,NY,NYP Hospital-Columbia Univ Medical Center,"NYP Hospital-Columbia Univ Medical Center, New York, NY",40.712749,-74.005994,place.233720044,Feature,,1,New York,"New York, New York, United States",,,,dXJuOm1ieHBsYzpEZTVJN0E,Q60,Point,,NA,NA,NA,NA
1502,Conroe Reg Med Ctr,Conroe,TX,Conroe Reg Medical Center,"Conroe Reg Medical Center, Conroe, TX",30.284834,-95.466041,address.24633041550852,Feature,,0.677963,Medical Center Boulevard,"Medical Center Boulevard, Conroe, Texas 77304, United States",,,,dXJuOm1ieGFkci1zdHI6OTljMTZlOTEtZWUxMi00MDQxLTgxN2MtN2IzOGFlZDRmMTc0,NA,Point,,street,NA,NA,NA
1509,Rochester Gen Hosp,Rochester,NY,Rochester Gen Hospital,"Rochester Gen Hospital, Rochester, NY",43.159408,-77.663133,address.8755212856523930,Feature,,0.637778,Rochester Street,"Rochester Street, Rochester, New York 14611, United States",,,,NA,NA,Point,,street,NA,NA,NA
1510,Unity Health System,Rochester,NY,Unity Health System,"Unity Health System, Rochester, NY",43.155717,-77.612534,place.470395116,Feature,,1,Rochester,"Rochester, New York, United States",,,,dXJuOm1ieHBsYzpIQW1vN0E,Q49218,Point,,NA,NA,NA,NA
1511,U Rochester/Strong Memorial,Rochester,NY,University of Rochester/Strong Memorial,"University of Rochester/Strong Memorial, Rochester, NY",43.121506,-77.61892,neighborhood.623029484,Feature,,0.607143,Strong,"Strong, Rochester, New York, United States",,,,dXJuOm1ieHBsYzpKU0tzN0E,NA,Point,,NA,NA,NA,NA
1513,Ellis Hospital,Schenectady,NY,Ellis Hospital,"Ellis Hospital, Schenectady, NY",42.813498,-73.939265,place.295291116,Feature,,1,Schenectady,"Schenectady, New York, United States",,,,dXJuOm1ieHBsYzpFWm5JN0E,Q331380,Point,,NA,NA,NA,NA
1514,Richmond Univ Med Ctr,Staten Island,NY,Richmond Univ Medical Center,"Richmond Univ Medical Center, Staten Island, NY",40.58337,-74.149643,locality.532515564,Feature,,1,Staten Island,"Staten Island, New York, United States",,,,dXJuOm1ieHBsYzpINzJLN0E,Q18432,Point,,NA,NA,"Staten Island, New York, United States",NA
1515,Zucker SOM-Northwell Staten Island Univ,Staten Island,NY,Zucker SOM-Northwell Staten Island Univ,"Zucker SOM-Northwell Staten Island Univ, Staten Island, NY",40.58337,-74.149643,locality.532515564,Feature,,1,Staten Island,"Staten Island, New York, United States",,,,dXJuOm1ieHBsYzpINzJLN0E,Q18432,Point,,NA,NA,"Staten Island, New York, United States",NA
1516,SUNY Upstate Med University,Syracuse,NY,SUNY Upstate Medical University,"SUNY Upstate Medical University, Syracuse, NY",43.02709,-76.12202,neighborhood.667856108,Feature,,0.777778,University,"University, Syracuse, New York, United States",,,,dXJuOm1ieHBsYzpKODZzN0E,NA,Point,,NA,NA,NA,NA
1518,St Josephs-Syracuse,Syracuse,NY,St Josephs-Syracuse,"St Josephs-Syracuse, Syracuse, NY",43.047022,-76.147486,place.321915116,Feature,,1,Syracuse,"Syracuse, New York, United States",,,,dXJuOm1ieHBsYzpFekFJN0E,Q128069,Point,,NA,NA,NA,NA
1521,Texas Dept of State Health Services,Austin,TX,Texas Dept of State Health Services,"Texas Dept of State Health Services, Austin, TX",30.268072,-97.742806,place.15042796,Feature,,1,Austin,"Austin, Texas, United States",,,,dXJuOm1ieHBsYzo1WWpz,Q16559,Point,,NA,NA,NA,NA
1522,UC Riverside SOM,Riverside,CA,UC Riverside SOM,"UC Riverside SOM, Riverside, CA",33.982513,-117.374283,place.279283948,Feature,,1,Riverside,"Riverside, California, United States",,,,dXJuOm1ieHBsYzpFS1dJN0E,Q49243,Point,,NA,NA,NA,NA
1523,Oakwood Heritage Hospital,Taylor,MI,Oakwood Heritage Hospital,"Oakwood Heritage Hospital, Taylor, MI",42.241476,-83.269507,place.323569900,Feature,,1,Taylor,"Taylor, Michigan, United States",,,,dXJuOm1ieHBsYzpFMGxJN0E,Q988136,Point,,NA,NA,NA,NA
1524,University of Montana,Missoula,MT,University of Montana,"University of Montana, Missoula, MT",46.872108,-113.99405,place.453568748,Feature,,1,Missoula,"Missoula, Montana, United States",,,,dXJuOm1ieHBsYzpHd2pvN0E,Q189602,Point,,NA,NA,NA,NA
1525,NYMC-St Josephs Med Ctr,Yonkers,NY,NYMC-St Josephs Medical Center,"NYMC-St Josephs Medical Center, Yonkers, NY",40.93932,-73.88831,neighborhood.617729260,Feature,,0.670635,St. Joseph's,"St. Joseph's, Yonkers, New York, United States",,,,dXJuOm1ieHBsYzpKTkhNN0E,NA,Point,,NA,NA,NA,NA
1527,Carolinas Med Ctr,Charlotte,NC,Carolinas Medical Center,"Carolinas Medical Center, Charlotte, NC",35.227207,-80.84309,place.57092332,Feature,,1,Charlotte,"Charlotte, North Carolina, United States",,,,dXJuOm1ieHBsYzpBMmNvN0E,Q16565,Point,,NA,NA,NA,NA
1529,Duke Univ Med Ctr,Durham,NC,Duke Univ Medical Center,"Duke Univ Medical Center, Durham, NC",35.995039,-78.900646,place.92047596,Feature,,1,Durham,"Durham, North Carolina, United States",,,,dXJuOm1ieHBsYzpCWHlJN0E,Q49229,Point,,NA,NA,NA,NA
1530,ProMedica Monroe Regional Hospital,Monroe,MI,ProMedica Monroe Regional Hospital,"ProMedica Monroe Regional Hospital, Monroe, MI",41.914335,-83.396747,place.217417964,Feature,,1,Monroe,"Monroe, Michigan, United States",,,,dXJuOm1ieHBsYzpEUFdJN0E,Q995533,Point,,NA,NA,NA,NA
1531,Shasta Community Health Ctr,Redding,CA,Shasta Community Health Center,"Shasta Community Health Center, Redding, CA",40.587679,-122.392282,place.393783532,Feature,,1,Redding,"Redding, California, United States",,,,dXJuOm1ieHBsYzpGM2lvN0E,Q495361,Point,,NA,NA,NA,NA
1534,New Hanover Reg Med Ctr,Wilmington,NC,New Hanover Reg Medical Center,"New Hanover Reg Medical Center, Wilmington, NC",34.200318,-77.931231,address.8085515501330516,Feature,,0.634921,Medical Center Drive,"Medical Center Drive, Wilmington, North Carolina 28401, United States",,,,dXJuOm1ieGFkci1zdHI6Mzc5OTc3YjctYzgzNS00M2Q5LTk0MTAtOTQ0MzdmYTRlMjc3,NA,Point,,street,NA,NA,NA
1537,Wake Forest Baptist Med Ctr,Winston-Salem,NC,Wake Forest Baptist Medical Center,"Wake Forest Baptist Medical Center, Winston-Salem, NC",36.098406,-80.244912,place.362236140,Feature,,1,Winston-Salem,"Winston-Salem, North Carolina, United States",,,,dXJuOm1ieHBsYzpGWmRJN0E,Q49227,Point,,NA,NA,NA,NA
1538,West Kendall Baptist Hospital,Miami,FL,West Kendall Baptist Hospital,"West Kendall Baptist Hospital, Miami, FL",25.773357,-80.1919,place.210733292,Feature,,1,Miami,"Miami, Florida, United States",,,,dXJuOm1ieHBsYzpESStJN0E,Q8652,Point,,NA,NA,NA,NA
1539.0999755859375,U North Dakota SOM,Fargo,ND,University of North Dakota SOM,"University of North Dakota SOM, Fargo, ND",46.876936,-96.787686,place.108234988,Feature,,1,Fargo,"Fargo, North Dakota, United States",,,,dXJuOm1ieHBsYzpCbk9JN0E,Q34109,Point,,NA,NA,NA,NA
1539.199951171875,U North Dakota SOM,Grand Forks,ND,University of North Dakota SOM,"University of North Dakota SOM, Grand Forks, ND",47.924469,-97.031592,place.130468076,Feature,,1,Grand Forks,"Grand Forks, North Dakota, United States",,,,dXJuOm1ieHBsYzpCOGJJN0E,Q34144,Point,,NA,NA,NA,NA
1541,Summa Health/NEOMED,Akron,OH,Summa Health/NEOMED,"Summa Health/NEOMED, Akron, OH",40.991907,-81.53319,address.4228483077725498,Feature,,0.622593,Heath Drive,"Heath Drive, Akron, Ohio 44319, United States",,,,dXJuOm1ieGFkci1zdHI6NmEzNzI2MjAtOWViMi00ZDYzLTk4NTktNzFkOWNlOThmZThh,NA,Point,,street,NA,NA,NA
1542,Akron Gen Med Ctr/NEOMED,Akron,OH,Akron Gen Medical Center/NEOMED,"Akron Gen Medical Center/NEOMED, Akron, OH",41.08399,-81.56715,neighborhood.697904364,Feature,,0.566667,West Akron,"West Akron, Akron, Ohio, United States",,,,dXJuOm1ieHBsYzpLWmtzN0E,NA,Point,,NA,NA,NA,NA
1544,Aultman Hospital/NEOMED,Canton,OH,Aultman Hospital/NEOMED,"Aultman Hospital/NEOMED, Canton, OH",40.928493,-81.41924,neighborhood.21908716,Feature,,0.683333,Aultman,"Aultman, Canton, Ohio, United States",,,,dXJuOm1ieHBsYzpBVTVNN0E,NA,Point,,NA,NA,NA,NA
1547,Christ Hospital,Cincinnati,OH,Christ Hospital,"Christ Hospital, Cincinnati, OH",39.332209,-84.54466,address.1733915351176500,Feature,,0.697222,Christa Court,"Christa Court, Fairfield, Ohio 45014, United States",,,,dXJuOm1ieGFkci1zdHI6MWU1Y2NkNDItMzU3NS00OGFiLThlNWQtMzRhOGE3YTA2MjU0,NA,Point,,street,NA,NA,NA
1548,U Cincinnati Med Ctr,Cincinnati,OH,University of Cincinnati Medical Center,"University of Cincinnati Medical Center, Cincinnati, OH",39.102438,-84.513301,place.60967148,Feature,,1,Cincinnati,"Cincinnati, Ohio, United States",,,,dXJuOm1ieHBsYzpBNkpJN0E,Q43196,Point,,NA,NA,NA,NA
1550,Good Samaritan Hosp-Cinn,Cincinnati,OH,Good Samaritan Hospital-Cinn,"Good Samaritan Hospital-Cinn, Cincinnati, OH",39.102438,-84.513301,place.60967148,Feature,,1,Cincinnati,"Cincinnati, Ohio, United States",,,,dXJuOm1ieHBsYzpBNkpJN0E,Q43196,Point,,NA,NA,NA,NA
1551,Jewish Hospital,Cincinnati,OH,Jewish Hospital,"Jewish Hospital, Cincinnati, OH",39.102438,-84.513301,place.60967148,Feature,,1,Cincinnati,"Cincinnati, Ohio, United States",,,,dXJuOm1ieHBsYzpBNkpJN0E,Q43196,Point,,NA,NA,NA,NA
1552,Case Western/Univ Hosps Cleveland Med Ctr,Cleveland,OH,Case Western/Univ Hosps Cleveland Medical Center,"Case Western/Univ Hosps Cleveland Medical Center, Cleveland, OH",41.501377,-81.690317,place.63916268,Feature,,1,Cleveland,"Cleveland, Ohio, United States",,,,dXJuOm1ieHBsYzpBODlJN0E,Q37320,Point,,NA,NA,NA,NA
1553,Case Western/MetroHealth Med Ctr,Cleveland,OH,Case Western/MetroHealth Medical Center,"Case Western/MetroHealth Medical Center, Cleveland, OH",41.501377,-81.690317,place.63916268,Feature,,1,Cleveland,"Cleveland, Ohio, United States",,,,dXJuOm1ieHBsYzpBODlJN0E,Q37320,Point,,NA,NA,NA,NA
1560,St Vincent Charity Med Ctr,Cleveland,OH,St Vincent Charity Medical Center,"St Vincent Charity Medical Center, Cleveland, OH",41.501377,-81.690317,place.63916268,Feature,,1,Cleveland,"Cleveland, Ohio, United States",,,,dXJuOm1ieHBsYzpBODlJN0E,Q37320,Point,,NA,NA,NA,NA
1564,Grant Medical Center,Columbus,OH,Grant Medical Center,"Grant Medical Center, Columbus, OH",39.962232,-83.000642,place.68643052,Feature,,1,Columbus,"Columbus, Ohio, United States",,,,dXJuOm1ieHBsYzpCQmRvN0E,Q16567,Point,,NA,NA,NA,NA
1565,Mount Carmel Health System,Columbus,OH,Mount Carmel Health System,"Mount Carmel Health System, Columbus, OH",39.106106,-84.30538,locality.375139052,Feature,,0.592593,Mount Carmel,"Mount Carmel, Ohio, United States",,,,dXJuOm1ieHBsYzpGbHdxN0E,Q2514046,Point,,NA,NA,NA,NA
1566,Ohio State University Med Ctr,Columbus,OH,Ohio State University Medical Center,"Ohio State University Medical Center, Columbus, OH",39.962232,-83.000642,place.68643052,Feature,,1,Columbus,"Columbus, Ohio, United States",,,,dXJuOm1ieHBsYzpCQmRvN0E,Q16567,Point,,NA,NA,NA,NA
1567,Riverside Methodist,Columbus,OH,Riverside Methodist,"Riverside Methodist, Columbus, OH",40.029532,-83.02364,address.8549620906119218,Feature,,0.838889,Riverside Drive,"Riverside Drive, Columbus, Ohio 43202, United States",,,,dXJuOm1ieGFkci1zdHI6NTM1Y2MzYTUtZjA4NS00YjE0LThiNjgtNzc4ZWUwY2IzNmY1,NA,Point,,street,NA,NA,NA
1571,Huron Hospital CCHS,East Cleveland,OH,Huron Hospital CCHS,"Huron Hospital CCHS, East Cleveland, OH",41.530748,-81.581642,place.93735148,Feature,,1,East Cleveland,"East Cleveland, Ohio, United States",,,,dXJuOm1ieHBsYzpCWlpJN0E,Q998878,Point,,NA,NA,NA,NA
1572,Kaweah Delta Health Care District,Visalia,CA,Kaweah Delta Health Care District,"Kaweah Delta Health Care District, Visalia, CA",49.085167,-123.056625,place.18933799,Feature,,0.589947,Delta,"Delta, British Columbia, Canada",,,,dXJuOm1ieHBsYzpBU0RvSnc,Q851838,Point,,NA,NA,NA,NA
1574,MultiCare Good Samaritan Hosp,Puyallup,WA,MultiCare Good Samaritan Hospital,"MultiCare Good Samaritan Hospital, Puyallup, WA",38.575829,-76.855232,address.1520791272172400,Feature,,0.618519,Good Samaritan Drive,"Good Samaritan Drive, Waldorf, Maryland 20601, United States",,,,dXJuOm1ieGFkci1zdHI6NjE2Y2U0Y2MtMmY0Mi00MGFlLWFkNTYtZThlNjJmOGJhNjRk,NA,Point,,street,NA,NA,NA
1575,Sierra Vista Family Med,Fresno,CA,Sierra Vista Family Medical,"Sierra Vista Family Medical, Fresno, CA",37.151333,-120.286285,locality.510659308,Feature,,0.585185,Sierra Vista,"Sierra Vista, California, United States",,,,dXJuOm1ieHBsYzpIbkFLN0E,Q7511607,Point,,NA,NA,NA,NA
1576,Kettering Med Ctr,Kettering,OH,Kettering Medical Center,"Kettering Medical Center, Kettering, OH",39.689582,-84.168644,place.169961708,Feature,,1,Kettering,"Kettering, Ohio, United States",,,,dXJuOm1ieHBsYzpDaUZvN0E,Q866307,Point,,NA,NA,NA,NA
1578,Flower Hospital,Sylvania,OH,Flower Hospital,"Flower Hospital, Sylvania, OH",40.042296,-80.755533,address.8522306465880836,Feature,,0.625926,Hospital Road,"Hospital Road, Bellaire, Ohio 43906, United States",,,,dXJuOm1ieGFkci1zdHI6MDY1MTMwZDQtNTA5MS00NGRjLTgxMmItNjFmZGMwNTQ3NmRk,NA,Point,,street,NA,NA,NA
1579,University of Toledo,Toledo,OH,University of Toledo,"University of Toledo, Toledo, OH",41.616135,-83.58464,address.2187994611715218,Feature,,0.64,University Boulevard,"University Boulevard, Toledo, Ohio 43614, United States",,,,dXJuOm1ieGFkci1zdHI6YTliZjVjN2ItNDg1ZS00ODhjLTgwODgtYzU1MzRjZjI0NzRl,NA,Point,,street,NA,NA,NA
1580,Mercy St Vincent Med Ctr,Toledo,OH,Mercy St Vincent Medical Center,"Mercy St Vincent Medical Center, Toledo, OH",41.65534,-83.535709,place.328231148,Feature,,1,Toledo,"Toledo, Ohio, United States",,,,dXJuOm1ieHBsYzpFNUJvN0E,Q49239,Point,,NA,NA,NA,NA
1582,UAMS Regional Centers,Little Rock,AR,UAMS Regional Centers,"UAMS Regional Centers, Little Rock, AR",34.746468,-92.273114,place.189065452,Feature,,1,Little Rock,"Little Rock, Arkansas, United States",,,,dXJuOm1ieHBsYzpDMFRvN0E,Q33405,Point,,NA,NA,NA,NA
1583,Toledo Hospital,Toledo,OH,Toledo Hospital,"Toledo Hospital, Toledo, OH",41.67352,-83.59444,address.3201055128922384,Feature,,1,Toledo Hospital,"Toledo Hospital, Toledo, Ohio 43606, United States",,,,dXJuOm1ieGFkci1zdHI6ZjU0YjhkNTMtZTA5OS00MTFmLTgzZjYtZDM2MTk3Y2M3YzM3,NA,Point,,street,NA,NA,NA
1584,St Elizabeth/NEOMED,Youngstown,OH,St Elizabeth/NEOMED,"St Elizabeth/NEOMED, Youngstown, OH",41.09948,-80.649759,place.367257836,Feature,,1,Youngstown,"Youngstown, Ohio, United States",,,,dXJuOm1ieHBsYzpGZVBvN0E,Q216820,Point,,NA,NA,NA,NA
1585,Western Reserve Health Ed/NEOMED,Youngstown,OH,Western Reserve Health Ed/NEOMED,"Western Reserve Health Ed/NEOMED, Youngstown, OH",41.09948,-80.649759,place.367257836,Feature,,1,Youngstown,"Youngstown, Ohio, United States",,,,dXJuOm1ieHBsYzpGZVBvN0E,Q216820,Point,,NA,NA,NA,NA
1586,FAU-Schmidt COM,Boca Raton,FL,FAU-Schmidt COM,"FAU-Schmidt COM, Boca Raton, FL",26.35051,-80.086462,place.32188652,Feature,,1,Boca Raton,"Boca Raton, Florida, United States",,,,dXJuOm1ieHBsYzpBZXNvN0E,Q29422,Point,,NA,NA,NA,NA
1587,UCF COM/GME Consortium,Orlando,FL,UCF COM/GME Consortium,"UCF COM/GME Consortium, Orlando, FL",28.435539,-81.314894,address.2263232354417350,Feature,,0.611111,Orlando,"Orlando, Orlando, Florida 32827, United States",,,,dXJuOm1ieGFkci1zdHI6ZDAxYTUxYjUtM2E5MS00MzM5LWE5NDUtYTlhYTUxOTYyNDFk,NA,Point,,street,NA,NA,NA
1588,U Oklahoma COM-OK City,Oklahoma City,OK,University of Oklahoma COM-OK City,"University of Oklahoma COM-OK City, Oklahoma City, OK",35.46883,-97.517981,place.242952428,Feature,,1,Oklahoma City,"Oklahoma City, Oklahoma, United States",,,,dXJuOm1ieHBsYzpEbnNvN0E,Q34863,Point,,NA,NA,NA,NA
1589,All Childrens Hospital,St Petersburg,FL,All Childrens Hospital,"All Childrens Hospital, St Petersburg, FL",27.772077,-82.638486,place.316524780,Feature,,1,St. Petersburg,"St. Petersburg, Florida, United States",,,,dXJuOm1ieHBsYzpFdDNJN0E,Q49236,Point,,NA,NA,NA,NA
1590,Cahaba Medical Care,Centreville,AL,Cahaba Medical Care,"Cahaba Medical Care, Centreville, AL",32.946545,-87.135517,place.55585004,Feature,,1,Centreville,"Centreville, Alabama, United States",,,,dXJuOm1ieHBsYzpBMUFvN0E,Q79253,Point,,NA,NA,NA,NA
1592,Christ Community Health Services,Memphis,TN,Christ Community Health Services,"Christ Community Health Services, Memphis, TN",35.149844,-90.049566,place.208677100,Feature,,1,Memphis,"Memphis, Tennessee, United States",,,,dXJuOm1ieHBsYzpESEFvN0E,Q16563,Point,,NA,NA,NA,NA
1593,Kootenai Health,Coeur D'Alene,ID,Kootenai Health,"Kootenai Health, Coeur D'Alene, ID",47.696897,-116.793833,address.6833661611897548,Feature,,0.927407,N Kootenai Health Way,"N Kootenai Health Way, Coeur d'Alene, Idaho 83814, United States",,,,dXJuOm1ieGFkci1zdHI6MTMzZDFmODAtZjg0ZS00MjE5LTlhNmItYTMzNDYxMzcxOWE1,NA,Point,,street,NA,NA,NA
1594,Legacy Emanuel/Good Samaritan,Portland,OR,Legacy Emanuel/Good Samaritan,"Legacy Emanuel/Good Samaritan, Portland, OR",45.515197,-122.678367,place.466028780,Feature,,1,Portland,"Portland, Oregon, United States",,,,dXJuOm1ieHBsYzpHOGNJN0E,Q6106,Point,,NA,NA,NA,NA
1597,Providence Portland Med Ctr,Portland,OR,Providence Portland Medical Center,"Providence Portland Medical Center, Portland, OR",45.515197,-122.678367,place.466028780,Feature,,1,Portland,"Portland, Oregon, United States",,,,dXJuOm1ieHBsYzpHOGNJN0E,Q6106,Point,,NA,NA,NA,NA
1598,Prov St Vincent Hospital,Portland,OR,Prov St Vincent Hospital,"Prov St Vincent Hospital, Portland, OR",45.515197,-122.678367,place.466028780,Feature,,1,Portland,"Portland, Oregon, United States",,,,dXJuOm1ieHBsYzpHOGNJN0E,Q6106,Point,,NA,NA,NA,NA
1599,Oregon Health & Science Univ,Portland,OR,Oregon Health & Science Univ,"Oregon Health & Science Univ, Portland, OR",45.515197,-122.678367,place.466028780,Feature,,1,Portland,"Portland, Oregon, United States",,,,dXJuOm1ieHBsYzpHOGNJN0E,Q6106,Point,,NA,NA,NA,NA
1600,Abington Mem Hosp,Abington,PA,Abington Mem Hospital,"Abington Mem Hospital, Abington, PA",33.854295,-83.997443,address.4981449176711044,Feature,,0.582222,Abington Lane,"Abington Lane, Snellville, Georgia 30078, United States",,,,dXJuOm1ieGFkci1zdHI6YWM0YjYzMzgtZGJhNi00YjhkLTgwNWMtZjZjYjc4Y2Y5ZWVh,NA,Point,,street,NA,NA,NA
1601,Lehigh Valley Hosp,Allentown,PA,Lehigh Valley Hospital,"Lehigh Valley Hospital, Allentown, PA",40.602245,-75.471776,place.4655340,Feature,,1,Allentown,"Allentown, Pennsylvania, United States",,,,dXJuOm1ieHBsYzpSd2pz,Q142811,Point,,NA,NA,NA,NA
1602,Sacred Heart Hospital,Allentown,PA,Sacred Heart Hospital,"Sacred Heart Hospital, Allentown, PA",40.59165,-75.54957,neighborhood.486018284,Feature,,0.630741,Parkway Manor,"Parkway Manor, Allentown, Pennsylvania, United States",,,,dXJuOm1ieHBsYzpIUGdNN0E,NA,Point,,NA,NA,NA,NA
1603,UPMC Altoona Hospital,Altoona,PA,UPMC Altoona Hospital,"UPMC Altoona Hospital, Altoona, PA",40.48728,-78.41454,neighborhood.594062572,Feature,,0.637778,South Altoona,"South Altoona, Altoona, Pennsylvania, United States",,,,dXJuOm1ieHBsYzpJMmlzN0E,NA,Point,,NA,NA,NA,NA
